sim_index,mut_rate,sel_coeff,sampling_start,num_samples,num_muts,total_branch_length,sackin_index,norm_sackin,pi,seg_sites,tajimas_d,num_singletons,external_clock_rate,internal_clock_rate,external_muts,internal_muts,external_length,internal_length,exp_fit_var,obsv_fit_var
58,1e-05,-0.04,0,200,347,4347.4,1142,-0.46114968159030995,0.00021786971239288886,0.011603798822899946,-2.8414869885398617,270.0,0.09538616124350652,0.11988600708239124,270,77,3376.5,970.9000000000001,0.006646143002475004,0.002243361492310972
59,1e-05,-0.04,0,200,438,5283.4,1552,-0.2676920366271112,0.00021814698156378287,0.014646869983948636,-2.922177666270422,384.0,0.090951555530851,0.13769160245277767,384,54,4261.799999999999,1021.5999999999996,0.006646143002475004,0.00707873167909356
60,1e-05,-0.04,0,200,387,4738.4,1304,-0.3847103194341192,0.00021842425073467802,0.012941412520064205,-2.8809445515473078,308.0,0.08730093994288553,0.17962314578906444,308,79,3693.499999999999,1044.9000000000003,0.006646143002475004,0.002337396793979912
61,1e-05,-0.04,0,200,421,6063.5,1101,-0.4804954460866298,0.00019828778725085932,0.014078384162653826,-2.936172811716742,370.0,0.07561547173771259,0.17881128844179325,370,51,5142.299999999998,921.2000000000003,0.006646143002475004,0.0029338447032669543
62,1e-05,-0.04,0,200,451,5998.1,1200,-0.4337825025467355,0.0002466317677203551,0.01508159443552702,-2.89559225821381,381.0,0.08010497490994803,0.35955244738050873,381,70,5121.100000000001,876.9999999999994,0.006646143002475004,0.0029883482545679653
63,1e-05,-0.04,0,200,403,5070.2,1051,-0.5040878418138491,0.00018191210197590274,0.013476457998929908,-2.945778485044978,346.0,0.08932687042991924,0.10170369279685419,346,57,4157.7,912.5000000000001,0.006646143002475004,0.0037838809595958376
64,1e-05,-0.04,0,200,347,4702.7,1191,-0.43802913377763497,0.00023106100325060176,0.011603798822899946,-2.8201645422771593,284.0,0.08774616247693136,0.14973523860935276,284,63,3746.2999999999984,956.4,0.006646143002475004,0.0025361809511547356
65,1e-05,-0.04,0,200,341,4891.7,1375,-0.35120911750146777,0.00017463252592550663,0.011403156768325307,-2.9057464321638546,273.0,0.07698203379830997,0.17618474021666145,273,68,4030.2999999999993,861.4,0.006646143002475004,0.0028013209374507532
66,1e-05,-0.04,0,200,406,5097.6,1349,-0.3634771632796218,0.00021910482051778262,0.013576779026217229,-2.8964175869674844,327.0,0.09637078513339933,0.11443090629904767,327,79,3972.4000000000005,1125.1999999999996,0.006646143002475004,0.004063647098148261
67,1e-05,-0.04,0,200,345,4592.1,1114,-0.47436142319755276,0.00017892263618789382,0.011536918138041733,-2.9025465214461756,295.0,0.09015167216806338,0.08913824417391934,295,50,3748.1999999999985,843.8999999999997,0.006646143002475004,0.0034219366570312844
68,1e-05,-0.04,0,200,447,5784.4,1516,-0.28467856155070914,0.00018257418714761445,0.014947833065810594,-2.9731926069336634,402.0,0.08770216371921133,0.12809470867656855,402,45,4870.300000000001,914.1000000000001,0.006646143002475004,0.0034412657749318485
69,1e-05,-0.04,0,200,415,4916.5,1338,-0.36866749033961005,0.00020824427111480217,0.013877742108079186,-2.9184045104020524,342.0,0.11880779126761692,0.1655096028732031,342,73,3913.9999999999986,1002.5000000000002,0.006646143002475004,0.0035027249209439665
70,1e-05,-0.04,0,200,367,4411.2,1311,-0.3814073840323085,0.0002076561243886621,0.012272605671482075,-2.878321753581596,300.0,0.10536331075340175,0.11848594805461844,300,67,3448.8000000000006,962.4000000000002,0.006646143002475004,0.0021226104620181525
71,1e-05,-0.04,0,200,354,4684.6,1396,-0.3413003112960356,0.0001781798908937399,0.011837881219903692,-2.9120832587562093,298.0,0.09012253717468562,0.06866312872143876,298,56,3770.899999999999,913.6999999999992,0.006646143002475004,0.002116794311587086
72,1e-05,-0.04,0,200,381,5111.2,1777,-0.16152625585462413,0.0001812298517735803,0.012740770465489567,-2.930244386841124,324.0,0.11330342692418771,0.15086396270106275,324,57,4244.799999999999,866.4,0.006646143002475004,0.0034560398022578016
73,1e-05,-0.04,0,200,425,5346.4,1225,-0.4219863046831258,0.00019104181958481403,0.014212145532370251,-2.9485473617132696,352.0,0.09784351718652597,0.14074097893623705,352,73,4402.199999999998,944.2000000000002,0.006646143002475004,0.0020585701477453225
74,1e-05,-0.04,0,200,410,5281.4,1500,-0.29222812818341937,0.00022528876323834094,0.013710540395933654,-2.89121413408712,353.0,0.09130788116447272,0.11251509231477691,353,57,4315.1,966.3000000000005,0.006646143002475004,0.0040298915017296716
75,1e-05,-0.04,0,200,407,5799.9,1254,-0.4083027151613386,0.0002221715855897989,0.013576779026217229,-2.892172826737,334.0,0.136390991969259,0.18452855970345564,335,72,4804.000000000002,995.9000000000004,0.006646143002475004,0.002837782679752378
76,1e-05,-0.04,0,200,382,5414.1,1233,-0.4182115213667707,0.00021772351592096227,0.012774210807918672,-2.877386883583168,321.0,0.07414135999261123,0.13266107135786853,321,61,4571.500000000001,842.6,0.006646143002475004,0.002862392218168498
77,1e-05,-0.04,0,200,331,4040.6,1309,-0.38235107986139727,0.0002148668032511394,0.011068753344034243,-2.827781461694866,266.0,0.1124626031757083,0.2014074045812013,266,65,3165.1999999999994,875.4000000000001,0.006646143002475004,0.002908962936681187
78,1e-05,-0.04,0,200,398,5179.0,1086,-0.4875731648047956,0.00018075093229658035,0.013309256286784376,-2.9438172449974522,346.0,0.080572046339746,0.09198016561415986,346,52,4210.2,968.8000000000002,0.006646143002475004,0.003429480786950256
79,1e-05,-0.04,0,200,364,5162.6,1376,-0.35073726958692336,0.00023277335043327813,0.012172284644194757,-2.8366865900445575,304.0,0.13546985373343004,0.15354407974816217,304,60,4292.2999999999965,870.3000000000001,0.006646143002475004,0.002774733814554185
80,1e-05,-0.04,0,200,350,4380.1,1194,-0.4366135900340018,0.00021076826077955194,0.011704119850187267,-2.856203273140911,286.0,0.25092650779456205,0.19031898689011525,286,64,3380.8999999999983,999.2000000000003,0.006646143002475004,0.0018947479901322746
81,1e-05,-0.04,0,200,357,4674.9,1273,-0.39933760478499525,0.0002081535284770551,0.011938202247191011,-2.867658144625664,296.0,0.10409230180608295,0.17862828906407846,296,61,3828.7000000000007,846.1999999999996,0.006646143002475004,0.0029650106081803504
82,1e-05,-0.04,0,200,389,5459.3,1275,-0.39839390895590643,0.00016659508080799784,0.013008293204922418,-2.957583362392979,346.0,0.08585011645690523,0.0864361662029405,346,43,4492.5,966.8,0.006646143002475004,0.0032360823237882587
83,1e-05,-0.04,0,200,372,5178.3,1165,-0.450297179555789,0.00021601284915750366,0.012439807383627608,-2.8704549345615966,312.0,0.08107207393129538,0.12602840485357716,312,60,4279.4,898.9000000000002,0.006646143002475004,0.002142263115035529
84,1e-05,-0.04,0,200,393,4798.4,1278,-0.3969783652122733,0.00021089429222086748,0.013142054574638844,-2.8970607926147744,319.0,0.09751973589802952,0.16602139224774526,319,74,3782.299999999997,1016.0999999999996,0.006646143002475004,0.0027684142886993455
85,1e-05,-0.04,0,200,333,4415.3,1130,-0.4668118565648426,0.00020273585691969653,0.011135634028892456,-2.8506193064113727,266.0,0.09392598111806956,0.11541677385202248,266,67,3447.600000000001,967.7000000000003,0.006646143002475004,0.0024858353474698247
86,1e-05,-0.04,0,200,447,6131.8,1495,-0.2945873677561413,0.00022077011596236765,0.014947833065810594,-2.925125099652796,385.0,0.08015124672949482,0.18285186628967734,385,62,5302.199999999997,829.6000000000001,0.006646143002475004,0.0024900831035908504
87,1e-05,-0.04,0,200,410,4898.9,1281,-0.39556282146864014,0.00023775243257485764,0.013710540395933654,-2.8741294140760645,347.0,0.09382384430710826,0.10263945798773416,347,63,3997.400000000002,901.5000000000003,0.006646143002475004,0.003122362996062101
88,1e-05,-0.04,0,200,394,5247.9,1095,-0.48332653357389616,0.0001980155593376179,0.01317549491706795,-2.9162726738519855,335.0,0.09049340642408815,0.28104277728592947,335,59,4334.199999999998,913.6999999999997,0.006646143002475004,0.0027790521652015327
89,1e-05,-0.04,0,200,323,4340.5,1352,-0.36206161953598864,0.00017580041728169918,0.010801230604601392,-2.8855961126415126,272.0,0.08890682068459498,0.091298059750304,272,51,3478.5000000000023,862.0000000000001,0.006646143002475004,0.0015982614691828748
90,1e-05,-0.04,0,200,404,5783.6,1276,-0.3979220610413621,0.00020747295869394977,0.013509898341359015,-2.91093559984144,349.0,0.08411413607678411,0.092047574912603,349,55,4755.099999999999,1028.4999999999993,0.006646143002475004,0.0033460339800882657
91,1e-05,-0.04,0,200,367,4871.8,1305,-0.38423847151957485,0.00019337928271641677,0.012272605671482075,-2.9001567052139876,296.0,0.08930182560346639,0.13672201255492514,296,71,3956.6000000000017,915.2000000000003,0.006646143002475004,0.0025810960458691854
92,1e-05,-0.04,0,200,312,4312.0,1474,-0.3044961739615734,0.00018930762695231024,0.01043338683788122,-2.8491888765296904,242.0,0.08275134518391551,0.14564794522371616,242,70,3412.8000000000006,899.2,0.006646143002475004,0.0024300098063803205
93,1e-05,-0.04,0,200,334,4899.7,1203,-0.43236695880310233,0.00019400775950377777,0.011169074371321563,-2.8664061870515147,272.0,0.0757319201202483,0.2163931630786152,272,62,3840.3999999999996,1059.2999999999995,0.006646143002475004,0.002487234253257725
94,1e-05,-0.04,0,200,384,4626.5,1100,-0.4809672940011742,0.0001902990742906602,0.012841091492776886,-2.9193386501374836,309.0,0.20106384430582655,0.11691501617028946,309,75,3548.6999999999994,1077.8000000000002,0.006646143002475004,0.002963618607799187
95,1e-05,-0.04,0,200,356,4798.0,1243,-0.4134930422213268,0.00021510374236081303,0.011904761904761904,-2.855683739958411,291.0,0.10490738834658096,0.15480036330485583,291,65,3854.6000000000017,943.4000000000002,0.006646143002475004,0.0025018064649165177
96,1e-05,-0.04,0,200,370,4672.7,1613,-0.2389093138399036,0.00017007522900752968,0.012372926698769396,-2.93819921757736,324.0,0.11272398225342312,0.0780719408111636,324,46,3695.9999999999995,976.7000000000003,0.006646143002475004,0.0024293899401755
97,1e-05,-0.04,0,200,358,4851.6,1290,-0.39131619023774067,0.00020614038625443837,0.011971642589620118,-2.871828321364137,293.0,0.08264100538723156,0.16358293092727608,293,65,3889.6000000000017,962.0,0.006646143002475004,0.0037017125886342813
98,1e-05,-0.04,0,200,342,4701.0,1474,-0.3044961739615734,0.00020158476975567927,0.011436597110754414,-2.8625039237816896,279.0,0.09373539311418916,0.1517575459533468,279,63,3623.200000000003,1077.8000000000006,0.006646143002475004,0.0015704874515896602
99,1e-05,-0.04,0,200,429,4977.0,1284,-0.39414727772500696,0.00021144715014343918,0.014345906902086678,-2.924451293319302,362.0,0.09543406757093377,0.1222712641108537,362,67,3981.8999999999974,995.0999999999997,0.006646143002475004,0.004519439323335652
0,1e-05,-0.04,35,200,384,5203.3,1508,-0.28845334486706425,0.00021564315692964396,0.012807651150347779,-2.881361588102946,321.0,0.07333100917834742,0.18688008603789302,321,63,4293.6,909.6999999999999,0.006646143002475004,0.0028341515507868753
1,1e-05,-0.04,35,200,351,4878.0,1372,-0.3526246612451009,0.00018523597118820308,0.011737560192616372,-2.898076484553033,283.0,0.07379164536373291,0.24154709895186222,283,68,3962.6999999999994,915.3000000000003,0.006646143002475004,0.002142408471560792
2,1e-05,-0.04,35,200,349,5005.8,1622,-0.23466268260900414,0.00018983863942505322,0.01167067950775816,-2.8887695511556255,289.0,0.07941917178016261,0.1475719591748424,289,60,4070.599999999999,935.2000000000006,0.006646143002475004,0.002016114639584738
3,1e-05,-0.04,35,200,393,4912.9,1192,-0.43755728586309056,0.00027128855889936414,0.013142054574638844,-2.810734681027606,313.0,0.08437903835574158,0.15809898343894066,313,80,3915.5999999999995,997.3000000000002,0.006646143002475004,0.0023247441493692684
4,1e-05,-0.04,35,200,378,4933.4,1302,-0.385654015263208,0.0002169622860154154,0.012640449438202247,-2.8747718798569233,317.0,0.0979649625475309,0.14502023449701038,317,61,3970.1,963.3000000000001,0.006646143002475004,0.0024468418815951415
5,1e-05,-0.04,35,200,410,5385.4,1424,-0.3280885696887928,0.0001831169625548811,0.013710540395933654,-2.9490216213997056,350.0,0.08368481362573327,0.08964657684204859,350,60,4395.300000000003,990.0999999999998,0.006646143002475004,0.0037003102687230755
6,1e-05,-0.04,35,200,423,5646.4,1218,-0.4252892400849365,0.00018855984040050289,0.014145264847512039,-2.9505030342050906,368.0,0.0852210238260864,0.09587458490665494,368,55,4648.9000000000015,997.4999999999998,0.006646143002475004,0.0028312693751949025
7,1e-05,-0.04,35,200,378,5014.5,1114,-0.47436142319755276,0.00018792968319392454,0.012640449438202247,-2.917897511541937,315.0,0.08949758570116237,0.1317225335796854,315,63,4073.299999999999,941.2000000000004,0.006646143002475004,0.0026554377789126996
8,1e-05,-0.04,35,200,405,5253.6,1255,-0.4078308672467942,0.00019138966636284555,0.013543338683788122,-2.9340439534885427,348.0,0.13452499054372555,0.14266983981075634,348,57,4306.800000000001,946.8000000000002,0.006646143002475004,0.003237025506999168
9,1e-05,-0.04,35,200,385,4803.7,1221,-0.42387369634130334,0.000173956997400054,0.012874531835205993,-2.9439892514466224,325.0,0.08864863553846741,0.10612459232183491,325,60,3884.3999999999974,919.3000000000003,0.006646143002475004,0.0025880694291525396
10,1e-05,-0.04,35,200,414,5657.7,1242,-0.41396489013587123,0.0001970089882263094,0.01384430176565008,-2.932900248897371,341.0,0.07921369920707784,0.12284574753281993,341,73,4626.499999999999,1031.1999999999996,0.006646143002475004,0.002550417655586991
11,1e-05,-0.04,35,200,377,4824.2,1252,-0.40924641099042736,0.0002471476564201411,0.01260700909577314,-2.8288706531573533,306.0,0.09569553560987595,0.24948535283466797,306,71,3790.500000000002,1033.7,0.006646143002475004,0.003192943675463933
12,1e-05,-0.04,35,200,365,5028.7,1389,-0.3446032466978463,0.0002114017788245655,0.012205724986623864,-2.870628548989673,304.0,0.09301728693318843,0.11790950090604092,304,61,4153.699999999999,875.0,0.006646143002475004,0.0030044630276153364
13,1e-05,-0.04,35,200,363,4327.3,1064,-0.49795381892477214,0.00022209596672500962,0.01213884430176565,-2.8521089226817367,293.0,0.10303090983577551,0.18701820630887644,293,70,3338.600000000001,988.7000000000004,0.006646143002475004,0.002485167343159687
14,1e-05,-0.04,35,200,338,4422.3,1352,-0.36206161953598864,0.00018845061315136293,0.011302835741037989,-2.879935469418411,281.0,0.10210194845057759,0.15898808205811607,281,57,3475.7999999999993,946.5000000000001,0.006646143002475004,0.0036978037224324857
15,1e-05,-0.04,35,200,367,5090.7,1332,-0.3714985778268764,0.00021898046949568462,0.012239165329052969,-2.8599914029372453,300.0,0.10013589960671283,0.16547259349068288,300,67,4117.800000000001,972.9000000000001,0.006646143002475004,0.00286258255980215
16,1e-05,-0.04,35,200,457,6034.9,1392,-0.34318770295421314,0.00022782115499917827,0.015282236490101658,-2.923172641689779,383.0,0.0823547752773866,0.14352796618095623,383,74,5129.000000000001,905.8999999999999,0.006646143002475004,0.0027478562383808237
17,1e-05,-0.04,35,200,350,4657.9,1432,-0.3243137863724377,0.00019656031629522583,0.011704119850187267,-2.8789747220018485,282.0,0.07919385055362752,0.2315231225006192,282,68,3896.999999999997,760.8999999999994,0.006646143002475004,0.0028223382702452842
18,1e-05,-0.04,35,200,342,4325.5,1491,-0.29647475941431883,0.00023448905845438955,0.011436597110754414,-2.80854996258448,281.0,0.08603806038006696,0.19565996836860647,281,61,3412.3999999999987,913.0999999999997,0.006646143002475004,0.0026232459506169933
19,1e-05,-0.04,35,200,362,4528.7,1177,-0.4446350045812564,0.00019116280976847703,0.012105403959336543,-2.899017080216666,312.0,0.09813846874027927,0.13846230211469684,312,50,3513.9000000000037,1014.7999999999998,0.006646143002475004,0.0020354403878200074
20,1e-05,-0.04,35,200,361,4813.1,1461,-0.31063019685065046,0.00016446767007858865,0.012071963616907436,-2.9395938865299702,303.0,0.07763403717586102,0.09803406264532545,303,58,3883.500000000002,929.6000000000001,0.006646143002475004,0.0021994080680245746
21,1e-05,-0.04,35,200,406,4980.5,1197,-0.4351980462903686,0.0002183570339659762,0.013576779026217229,-2.8974526106949177,336.0,0.09272030711343546,0.23867749550537873,336,70,3947.300000000001,1033.1999999999996,0.006646143002475004,0.0030425267086707027
22,1e-05,-0.04,35,200,472,5766.7,1211,-0.4285921754867472,0.00021592546735819108,0.015783841626538255,-2.947194418924767,404.0,0.08855249548503379,0.115290588164106,404,68,4785.699999999999,980.9999999999999,0.006646143002475004,0.004074594114866343
23,1e-05,-0.04,35,200,469,5610.7,1394,-0.34224400712512437,0.00021274275336016448,0.015683520599250936,-2.949185912808463,404.0,0.09613527632805752,0.10865600701153562,404,65,4615.6,995.0999999999993,0.006646143002475004,0.0033209339950508367
24,1e-05,-0.04,35,200,408,6042.6,1486,-0.29883399898704077,0.00024037892781187764,0.013643659711075442,-2.8687590476053053,349.0,0.07073250279552548,0.36681047269206424,349,59,5185.700000000002,856.9000000000001,0.006646143002475004,0.0025684789177992835
25,1e-05,-0.04,35,200,361,5245.1,1371,-0.3530965091596453,0.00018883542915218015,0.012071963616907436,-2.9017142339133173,306.0,0.0776933365182893,0.10047171694593919,306,55,4228.500000000001,1016.5999999999997,0.006646143002475004,0.0022445493786137655
26,1e-05,-0.04,35,200,386,4738.8,1433,-0.3238419384578933,0.00021417783137194665,0.0129079721776351,-2.886214903416128,319.0,0.09047591214964573,0.1025712526890382,319,67,3781.0999999999963,957.7000000000003,0.006646143002475004,0.0035732797302546787
27,1e-05,-0.04,35,200,384,5359.6,1199,-0.43425435046127986,0.000177874054596147,0.012841091492776886,-2.937510037153908,329.0,0.10030623127723862,0.08896242810343634,329,55,4302.999999999997,1056.6000000000008,0.006646143002475004,0.002209239469469642
28,1e-05,-0.04,35,200,363,5105.2,1340,-0.3677237945105213,0.00020011104210189393,0.01213884430176565,-2.8860985023406807,303.0,0.07427014578885,0.13770756581163793,303,60,4171.600000000001,933.6,0.006646143002475004,0.0016855715232591331
